name,nbar,maxChar,aspectRatio,bandwidth,rotation,orientation
10117_0,11,10,1.75,0.6,-90,0
10117_1,11,10,1.5,0.9,-45,0
10118_0,16,12,2,0.6,0,1
10118_1,16,12,1.5,0.6,-90,0
10119_0,24,3,1.5,0.5,-90,0
10119_1,24,3,1.5,0.9,0,0
10120_0,19,10,1,0.8,-90,0
10120_1,19,10,2,0.6,-45,0
10121_0,24,4,1.75,0.9,0,1
10121_1,24,4,0.5,0.3,-90,0
10122_0,15,14,0.5,0.6,0,1
10122_1,15,14,1.75,0.9,-90,0
10123_0,6,7,2,0.6,-45,0
10123_1,6,7,1.25,0.5,-45,0
10124_0,11,14,2,0.4,-90,0
10124_1,11,14,1,0.7,0,1
10125_0,20,7,2,0.8,0,1
10125_1,20,7,0.75,0.8,0,1
10126_0,9,9,2,0.4,-45,0
10126_1,9,9,1.25,0.4,0,1
10127_0,13,5,1.5,0.5,0,0
10127_1,13,5,1.5,0.5,0,0
10128_0,19,11,1.5,0.8,0,1
10128_1,19,11,1.25,0.3,0,1
10129_0,11,7,1.25,0.7,0,1
10129_1,11,7,1.25,0.6,-90,0
10130_0,11,10,1.5,0.9,-45,0
10130_1,11,10,1.75,0.3,-90,0
10131_0,19,10,1,0.8,-90,0
10131_1,19,10,1,0.7,0,1
10132_0,20,3,1.25,0.7,0,1
10132_1,20,3,1.25,0.8,-45,0
10133_0,11,8,1.25,0.6,0,1
10133_1,11,8,2,0.6,0,1
10134_0,22,14,2,0.7,0,1
10134_1,22,14,1.75,0.3,0,1
10135_0,7,3,0.75,0.6,0,0
10135_1,7,3,1.5,0.3,-90,0
10136_0,24,10,1,0.6,0,1
10136_1,24,10,1.25,0.7,0,1
10137_0,20,9,0.75,0.6,0,1
10137_1,20,9,1.75,0.7,0,1
10138_0,5,4,1.25,0.9,-45,0
10138_1,5,4,0.5,0.6,0,1
10139_0,22,12,0.5,0.5,0,1
10139_1,22,12,0.75,0.5,0,1
10140_0,6,3,2,0.6,0,1
10140_1,6,3,1,0.5,-90,0
10141_0,23,5,1.75,0.7,-90,0
10141_1,23,5,1,0.8,0,1
10142_0,5,11,1,0.5,-45,0
10142_1,5,11,1.75,0.5,-90,0
10143_0,21,13,1.5,0.4,0,1
10143_1,21,13,1.75,0.8,0,1
10144_0,7,3,0.75,0.6,0,0
10144_1,7,3,1,0.8,0,1
10145_0,6,3,1,1,0,1
10145_1,6,3,2,0.6,0,1
10146_0,13,4,1.5,0.9,0,1
10146_1,13,4,1.5,0.9,0,1
10147_0,22,9,0.5,1,0,1
10147_1,22,9,1.5,0.7,-90,0
10148_0,13,7,1.75,0.9,0,1
10148_1,13,7,1,0.6,-45,0
10149_0,7,7,1.25,0.3,0,1
10149_1,7,7,1.5,0.7,0,1
10150_0,14,14,1.75,0.5,-90,0
10150_1,14,14,1.25,0.8,0,1
10151_0,7,11,2,0.6,-90,0
10151_1,7,11,1.25,0.6,-90,0
10152_0,16,3,1.75,1,0,0
10152_1,16,3,2,0.7,-45,0
10153_0,13,14,2,0.8,0,1
10153_1,13,14,2,0.5,0,1
10154_0,13,3,1.25,0.5,-90,0
10154_1,13,3,1.75,0.6,0,1
10155_0,24,14,1,0.3,0,1
10155_1,24,14,1.75,0.4,-45,0
10156_0,7,5,1.75,0.5,0,1
10156_1,7,5,1.25,0.7,0,0
10157_0,18,7,1,0.6,-90,0
10157_1,18,7,0.75,0.9,-45,0
10158_0,6,3,1,0.5,-90,0
10158_1,6,3,2,0.6,0,1
10159_0,21,13,1.5,0.4,0,1
10159_1,21,13,1,0.7,0,1
10160_0,6,6,2,0.5,-90,0
10160_1,6,6,2,0.8,0,1
10161_0,11,10,1.75,0.3,-90,0
10161_1,11,10,1.75,0.6,-90,0
10162_0,11,13,1.75,0.6,0,1
10162_1,11,13,1.25,0.7,0,1
10163_0,20,6,1,0.8,0,1
10163_1,20,6,2,0.8,0,1
10164_0,21,3,1.75,0.5,0,1
10164_1,21,3,1.75,0.6,0,1
10165_0,6,9,1.5,0.4,-90,0
10165_1,6,9,1,0.4,0,1
10166_0,6,5,1.25,0.7,0,0
10166_1,6,5,0.75,0.3,0,1
10167_0,23,7,1.5,0.5,-90,0
10167_1,23,7,1.75,0.8,-45,0
10168_0,25,11,1,0.9,0,1
10168_1,25,11,1.75,0.9,0,1
10169_0,5,10,0.5,0.4,0,1
10169_1,5,10,1.5,0.3,0,1
10170_0,8,9,1.25,0.6,-90,0
10170_1,8,9,1.25,0.9,-90,0
10171_0,18,4,2,0.5,0,1
10171_1,18,4,1.5,0.5,0,0
10172_0,23,10,1,0.5,-90,0
10172_1,23,10,0.5,0.6,0,1
10173_0,22,14,1.5,0.3,-45,0
10173_1,22,14,2,0.7,0,1
10174_0,21,6,1.25,0.8,0,1
10174_1,21,6,1.25,0.6,-45,0
10175_0,10,3,0.5,0.9,0,1
10175_1,10,3,1,0.9,0,0
10176_0,11,9,1.75,0.5,-90,0
10176_1,11,9,2,0.4,0,1
10177_0,17,5,1,0.6,-45,0
10177_1,17,5,1.75,0.7,0,0
10178_0,8,4,2,0.6,0,0
10178_1,8,4,1.75,0.4,-90,0
10179_0,12,8,0.5,0.7,-90,0
10179_1,12,8,0.5,0.9,0,1
10180_0,5,10,1.5,0.3,0,1
10180_1,5,10,0.5,0.4,0,1
10181_0,25,11,1.75,0.9,0,1
10181_1,25,11,1,0.9,0,1
10182_0,9,10,1.25,0.9,-45,0
10182_1,9,10,1.5,0.7,-45,0
10183_0,6,8,2,0.5,-90,0
10183_1,6,8,0.75,0.3,0,1
10184_0,14,4,1.25,0.6,0,0
10184_1,14,4,1.25,0.8,0,0
10185_0,5,5,0.75,0.5,-90,0
10185_1,5,5,1,0.9,-90,0
10186_0,14,3,1.75,0.5,-45,0
10186_1,14,3,1,0.8,0,1
10187_0,16,5,0.5,0.5,0,1
10187_1,16,5,0.5,0.4,0,1
10188_0,24,4,0.5,0.3,-90,0
10188_1,24,4,1.75,0.9,0,1
10189_0,10,12,1.75,0.5,0,1
10189_1,10,12,1,0.8,0,1
10190_0,25,14,1,0.6,0,1
10190_1,25,14,1.5,0.7,-45,0
10191_0,9,3,2,0.3,0,1
10191_1,9,3,1.75,0.4,-90,0
10192_0,6,5,1.25,0.6,0,0
10192_1,6,5,1.25,0.4,-45,0
10193_0,8,4,0.5,0.3,0,1
10193_1,8,4,2,0.6,0,0
10194_0,19,10,1,0.7,0,1
10194_1,19,10,1,0.8,-90,0
10195_0,12,14,1.5,0.6,-45,0
10195_1,12,14,1.5,0.9,0,1
10196_0,19,4,2,0.9,0,0
10196_1,19,4,2,0.8,-90,0
10197_0,23,8,1.5,0.9,0,1
10197_1,23,8,1.25,0.7,0,1
10198_0,23,9,1.25,0.6,-45,0
10198_1,23,9,1,0.7,0,1
10199_0,5,12,1,0.6,-45,0
10199_1,5,12,1.5,0.7,0,1
10200_0,24,7,0.75,0.8,0,1
10200_1,24,7,0.5,0.7,0,1
10201_0,22,11,1.5,0.5,-45,0
10201_1,22,11,0.5,0.7,0,1
10202_0,6,5,1.25,0.4,-45,0
10202_1,6,5,2,0.5,0,1
10203_0,11,13,0.75,0.8,0,1
10203_1,11,13,0.75,0.9,-90,0
10204_0,6,11,1,0.6,0,1
10204_1,6,11,0.5,0.3,-90,0
10205_0,20,13,1.75,0.6,-45,0
10205_1,20,13,1,0.8,-90,0
10206_0,5,4,0.5,0.6,0,1
10206_1,5,4,1.25,0.9,-45,0
10207_0,6,8,0.75,0.8,0,1
10207_1,6,8,0.75,0.3,0,1
10208_0,9,3,1.75,0.8,-90,0
10208_1,9,3,2,0.3,0,1
10209_0,9,14,2,0.3,-45,0
10209_1,9,14,1.5,0.3,-45,0
10210_0,11,7,2,0.7,0,0
10210_1,11,7,1.25,0.6,-90,0
10211_0,17,4,1,0.5,-45,0
10211_1,17,4,1.75,0.9,0,0
10212_0,21,12,1.75,0.6,-90,0
10212_1,21,12,1.25,0.5,-45,0
10213_0,13,8,1,0.9,-90,0
10213_1,13,8,0.75,0.5,-90,0
10214_0,11,8,1.5,0.7,0,1
10214_1,11,8,0.75,0.4,-90,0
10215_0,11,8,2,0.6,0,1
10215_1,11,8,0.75,0.4,-90,0
10216_0,11,14,0.75,0.6,0,1
10216_1,11,14,1.5,0.9,-45,0
10217_0,22,11,0.5,0.8,0,1
10217_1,22,11,1.5,0.5,-45,0
10218_0,24,9,2,0.4,-90,0
10218_1,24,9,0.75,0.6,-90,0
10219_0,12,5,1.5,0.8,0,1
10219_1,12,5,1.5,0.9,0,1
10220_0,20,6,1.75,0.4,0,1
10220_1,20,6,2,0.7,0,1
10221_0,8,6,1.25,0.7,0,1
10221_1,8,6,1.25,0.7,0,1
10222_0,19,4,2,0.9,0,0
10222_1,19,4,2,0.3,0,0
10223_0,16,14,1,0.7,-45,0
10223_1,16,14,1.5,0.4,0,1
10224_0,10,8,1,0.8,-90,0
10224_1,10,8,2,0.4,-90,0
10225_0,25,6,1.25,0.7,0,1
10225_1,25,6,1,0.7,0,1
10226_0,5,5,2,0.8,0,1
10226_1,5,5,1,0.9,-90,0
10227_0,14,4,1.25,0.9,0,1
10227_1,14,4,2,0.5,-90,0
10228_0,20,6,1.25,0.8,0,1
10228_1,20,6,2,0.6,0,0
10229_0,13,13,1.5,0.7,-90,0
10229_1,13,13,0.75,0.7,-90,0
10230_0,24,14,1.75,0.4,-45,0
10230_1,24,14,1.5,0.3,-45,0
10231_0,17,9,1.5,0.6,-90,0
10231_1,17,9,1,1,0,1
10232_0,6,11,0.5,0.3,-90,0
10232_1,6,11,1,0.6,0,1
10233_0,20,6,1.5,0.9,-45,0
10233_1,20,6,1,0.8,0,1
10234_0,20,9,1.75,0.7,0,1
10234_1,20,9,1.75,0.3,-45,0
10235_0,18,5,1.25,0.8,0,1
10235_1,18,5,1.25,0.9,0,1
10236_0,8,12,1.75,1,0,1
10236_1,8,12,1.75,0.5,0,1
10237_0,10,9,1.25,0.9,0,1
10237_1,10,9,0.5,0.4,0,1
10238_0,14,4,1.5,0.9,0,1
10238_1,14,4,1.25,0.9,0,1
10239_0,17,5,1.25,0.3,-45,0
10239_1,17,5,1.5,0.3,0,0
10240_0,13,11,0.75,0.9,0,1
10240_1,13,11,0.75,0.8,-90,0
10241_0,21,5,1.75,0.8,-90,0
10241_1,21,5,0.75,0.5,0,1
10242_0,25,11,0.75,0.5,-90,0
10242_1,25,11,1.75,0.9,0,1
10243_0,14,5,1.25,0.5,0,0
10243_1,14,5,1,0.7,-90,0
10244_0,18,13,0.75,0.5,0,1
10244_1,18,13,1.5,0.5,-90,0
10245_0,15,8,1.5,0.5,-45,0
10245_1,15,8,1,0.8,0,1
10246_0,22,14,1.75,0.3,0,1
10246_1,22,14,0.75,0.6,0,1
10247_0,9,11,2,0.7,-45,0
10247_1,9,11,1.25,0.3,-45,0
10248_0,8,14,1.5,0.5,0,1
10248_1,8,14,1,0.9,0,1
10249_0,11,8,1.5,0.7,0,1
10249_1,11,8,2,0.6,0,1
10250_0,11,7,1.25,0.6,-90,0
10250_1,11,7,2,0.7,0,0
10251_0,10,7,0.75,0.6,0,1
10251_1,10,7,2,0.7,-45,0
10252_0,22,9,1.5,0.7,-90,0
10252_1,22,9,0.5,1,0,1
10253_0,21,3,1.75,0.6,0,1
10253_1,21,3,1.75,0.5,0,1
10254_0,20,10,0.75,0.9,0,1
10254_1,20,10,1.75,0.4,-45,0
10255_0,9,3,1.5,0.8,0,1
10255_1,9,3,1.75,0.9,0,1
10256_0,14,8,1,0.4,0,1
10256_1,14,8,0.5,0.4,0,1
10257_0,8,7,1.25,0.8,0,1
10257_1,8,7,1.5,0.7,0,1
10258_0,18,5,1.25,0.8,0,1
10258_1,18,5,1.75,0.6,-45,0
10259_0,20,9,0.75,0.6,0,1
10259_1,20,9,0.5,0.3,-45,0
10260_0,21,5,1.75,0.5,-90,0
10260_1,21,5,1.25,0.8,0,1
10261_0,6,5,0.75,0.3,0,1
10261_1,6,5,2,0.5,0,1
10262_0,17,7,1.75,1,-45,0
10262_1,17,7,1.75,0.7,-45,0
10263_0,24,5,1.5,0.7,0,1
10263_1,24,5,1.5,0.6,-45,0
10264_0,9,7,2,0.7,-45,0
10264_1,9,7,2,0.7,-45,0
10265_0,9,14,1.5,0.3,-45,0
10265_1,9,14,2,0.3,-45,0
10266_0,21,13,1,0.7,0,1
10266_1,21,13,1.75,0.8,0,1
10267_0,13,7,2,0.5,-45,0
10267_1,13,7,2,0.5,-45,0
10268_0,9,3,2,0.3,0,1
10268_1,9,3,1.75,0.9,0,1
10269_0,9,3,1.5,0.8,0,1
10269_1,9,3,1.5,0.5,0,0
10270_0,16,5,0.5,0.4,0,1
10270_1,16,5,0.5,0.5,0,1
10271_0,19,10,2,0.6,-45,0
10271_1,19,10,1,0.8,-90,0
10272_0,5,8,0.75,0.6,0,0
10272_1,5,8,1,0.9,-45,0
10273_0,20,14,1.25,0.5,-90,0
10273_1,20,14,2,0.6,-45,0
10274_0,13,5,2,0.9,-45,0
10274_1,13,5,1.5,0.5,0,0
10275_0,14,13,1.75,0.9,-90,0
10275_1,14,13,0.5,0.5,0,1
10276_0,7,6,1.75,0.4,0,1
10276_1,7,6,0.75,0.4,0,1
10277_0,16,12,1.5,0.6,-90,0
10277_1,16,12,2,0.6,0,1
10278_0,12,11,0.75,0.6,0,1
10278_1,12,11,1.25,0.6,-45,0
10279_0,24,14,1,0.3,0,1
10279_1,24,14,0.75,0.8,-45,0
10280_0,12,9,1.5,0.9,0,1
10280_1,12,9,1.75,0.4,0,1
10281_0,5,9,1.75,0.5,-45,0
10281_1,5,9,1.5,0.3,0,0
10282_0,20,8,1,0.9,-90,0
10282_1,20,8,0.75,0.7,-45,0
10283_0,13,7,0.5,0.7,0,1
10283_1,13,7,2,0.5,-45,0
10284_0,8,12,1.75,0.5,0,1
10284_1,8,12,2,0.8,0,1
10285_0,8,6,1.25,0.7,0,1
10285_1,8,6,1.25,0.7,0,1
10286_0,14,6,0.5,0.4,0,1
10286_1,14,6,1.5,0.8,-45,0
10287_0,20,9,0.5,0.3,-45,0
10287_1,20,9,2,0.4,-45,0
10288_0,20,9,1.75,0.3,-45,0
10288_1,20,9,0.5,0.3,-45,0
10289_0,9,11,0.5,0.9,0,1
10289_1,9,11,1.5,0.9,0,1
10290_0,10,9,1.5,0.7,-45,0
10290_1,10,9,1.25,0.9,0,1
10291_0,7,11,2,0.6,-90,0
10291_1,7,11,1,0.5,-45,0
10292_0,12,6,1.25,0.8,-45,0
10292_1,12,6,1.5,0.7,0,0
10293_0,16,5,1.5,0.9,-90,0
10293_1,16,5,0.5,0.5,0,1
10294_0,18,5,1.25,0.9,0,1
10294_1,18,5,1.5,0.8,-45,0
10295_0,21,4,2,0.5,-90,0
10295_1,21,4,1,0.4,0,1
10296_0,14,13,1.5,0.4,0,1
10296_1,14,13,1.75,0.9,-90,0
10297_0,22,14,0.75,0.6,0,1
10297_1,22,14,1.5,0.3,-45,0
10298_0,5,6,0.75,0.3,0,1
10298_1,5,6,0.75,0.6,0,1
10299_0,8,12,1.5,0.3,0,1
10299_1,8,12,1,0.7,-90,0
10300_0,14,4,2,0.5,-90,0
10300_1,14,4,1.25,0.8,0,0
10301_0,6,3,1.5,0.7,-90,0
10301_1,6,3,0.75,0.6,0,1
10302_0,14,6,1.75,0.9,0,0
10302_1,14,6,1.5,0.8,-45,0
10303_0,21,3,1.25,0.7,0,1
10303_1,21,3,0.5,0.7,-90,0
10304_0,11,14,1.5,0.7,0,1
10304_1,11,14,0.75,0.6,0,1
10305_0,24,5,1.5,0.7,0,1
10305_1,24,5,2,0.5,0,0
10306_0,23,11,1.5,0.6,0,1
10306_1,23,11,2,0.6,0,1
10307_0,25,13,1.75,0.5,-90,0
10307_1,25,13,0.5,0.8,0,1
10308_0,24,3,1.5,0.9,0,0
10308_1,24,3,1.25,0.9,0,1
10309_0,14,4,1.25,0.6,0,0
10309_1,14,4,1.25,1,0,1
10310_0,18,4,1.5,0.5,0,0
10310_1,18,4,2,0.5,0,1
10311_0,7,5,1.25,0.7,0,0
10311_1,7,5,1.75,0.5,0,1
10312_0,11,10,1.75,0.6,-90,0
10312_1,11,10,1.75,0.3,-90,0
10313_0,17,10,1.75,0.5,0,1
10313_1,17,10,2,0.6,-45,0
10314_0,13,12,0.5,0.4,0,1
10314_1,13,12,1.25,0.7,-90,0
10315_0,25,10,0.5,0.4,0,1
10315_1,25,10,1,0.6,0,1
10316_0,10,11,1,0.4,-45,0
10316_1,10,11,0.5,0.9,0,1
10317_0,9,5,1.75,0.5,-45,0
10317_1,9,5,2,0.3,0,1
10318_0,14,3,1.75,0.5,-45,0
10318_1,14,3,1.25,0.4,-90,0
10319_0,11,13,1.25,0.7,0,1
10319_1,11,13,0.5,0.5,-90,0
10320_0,23,8,1.5,0.6,-45,0
10320_1,23,8,1.25,0.7,0,1
10321_0,6,6,2,0.5,-90,0
10321_1,6,6,2,0.7,0,1
10322_0,5,5,0.75,0.5,-90,0
10322_1,5,5,2,0.8,0,1
10323_0,6,9,1,0.4,0,1
10323_1,6,9,1.5,0.4,-90,0
10324_0,16,5,0.5,0.4,0,1
10324_1,16,5,1.5,0.9,-90,0
10325_0,10,8,1,0.9,0,1
10325_1,10,8,1.25,0.9,0,0
10326_0,12,11,1.25,0.6,-45,0
10326_1,12,11,0.75,0.6,0,1
10327_0,25,13,0.5,0.8,0,1
10327_1,25,13,2,0.4,-90,0
10328_0,25,13,2,0.4,-90,0
10328_1,25,13,1.75,0.5,-90,0
10329_0,9,3,1.75,0.4,0,1
10329_1,9,3,1.5,0.8,0,1
10330_0,25,14,1.5,0.7,-45,0
10330_1,25,14,2,0.6,-90,0
10331_0,22,14,0.75,0.6,0,1
10331_1,22,14,1.75,0.3,0,1
10332_0,13,9,2,0.5,0,0
10332_1,13,9,2,0.3,-90,0
10333_0,15,12,1.5,0.6,0,1
10333_1,15,12,0.5,0.8,0,1
10334_0,19,4,1.75,0.9,-45,0
10334_1,19,4,2,0.8,-90,0
10335_0,20,14,1.75,0.8,-45,0
10335_1,20,14,1.25,0.6,-90,0
10336_0,21,6,1.25,0.8,0,1
10336_1,21,6,1,0.8,-45,0
10337_0,6,7,1.25,0.5,-45,0
10337_1,6,7,2,0.6,-45,0
10338_0,22,11,1.75,0.5,-45,0
10338_1,22,11,1.5,0.3,-45,0
10339_0,16,6,1.25,0.6,-45,0
10339_1,16,6,1.75,0.5,0,0
10340_0,24,5,1.5,0.6,-45,0
10340_1,24,5,2,0.5,0,0
10341_0,7,9,0.5,0.3,0,1
10341_1,7,9,1,0.6,0,1
10342_0,18,14,1.75,0.9,0,1
10342_1,18,14,1,0.6,0,1
10343_0,11,13,0.5,0.6,0,1
10343_1,11,13,1.75,0.6,0,1
10344_0,9,3,1.75,0.4,-90,0
10344_1,9,3,1.75,0.4,0,1
10345_0,23,5,1.75,0.7,-90,0
10345_1,23,5,1.75,0.7,-90,0
10346_0,23,12,1.25,0.7,0,1
10346_1,23,12,2,0.8,-90,0
10347_0,20,6,1,0.8,0,1
10347_1,20,6,2,0.7,0,1
10348_0,7,13,0.75,0.9,0,1
10348_1,7,13,1.75,1,0,1
10349_0,7,11,1.25,0.5,0,0
10349_1,7,11,2,0.6,0,1
10350_0,12,4,1.25,0.8,0,1
10350_1,12,4,1,0.7,0,1
10351_0,10,8,1.5,0.8,0,1
10351_1,10,8,1,0.8,-90,0
10352_0,7,6,1.25,0.3,0,1
10352_1,7,6,2,0.7,0,1
10353_0,12,7,2,0.5,0,1
10353_1,12,7,1,0.8,0,1
10354_0,25,13,0.5,0.8,0,1
10354_1,25,13,0.75,0.6,0,1
10355_0,22,11,1.5,0.3,-45,0
10355_1,22,11,1.75,0.5,-45,0
10356_0,22,11,1.5,0.9,0,1
10356_1,22,11,1.75,0.5,-45,0
10357_0,25,5,0.75,0.5,0,1
10357_1,25,5,2,0.3,-90,0
10358_0,5,11,1.75,0.5,-90,0
10358_1,5,11,1,0.5,-45,0
10359_0,7,11,1.25,0.6,-90,0
10359_1,7,11,1,0.5,-45,0
10360_0,6,11,1.75,0.3,0,1
10360_1,6,11,1.25,0.7,-90,0
10361_0,6,14,2,0.4,-90,0
10361_1,6,14,1,0.8,-45,0
10362_0,10,14,1.5,0.7,0,1
10362_1,10,14,1,0.7,0,1
10363_0,11,9,2,0.9,0,0
10363_1,11,9,1.75,0.5,-90,0
10364_0,19,4,1.75,0.9,-45,0
10364_1,19,4,1.5,0.7,0,1
10365_0,19,13,1.5,0.6,0,1
10365_1,19,13,1.75,0.8,-90,0
10366_0,21,6,1.25,0.6,-45,0
10366_1,21,6,1.5,0.7,-45,0
10367_0,20,14,2,0.6,-45,0
10367_1,20,14,1.75,0.8,-45,0
10368_0,23,4,1.25,0.8,0,1
10368_1,23,4,1.75,0.3,-90,0
10369_0,17,5,1,0.6,-45,0
10369_1,17,5,1.5,0.3,0,0
10370_0,15,3,0.5,0.7,0,1
10370_1,15,3,0.5,0.6,0,1
10371_0,23,7,1.5,0.5,-90,0
10371_1,23,7,1.25,1,0,1
10372_0,7,7,1.5,0.7,0,1
10372_1,7,7,0.75,0.5,0,0
10373_0,10,5,1.25,0.7,0,0
10373_1,10,5,1.25,0.7,0,1
10374_0,7,4,1.25,0.4,0,1
10374_1,7,4,1,0.5,0,1
10375_0,17,10,2,0.6,-45,0
10375_1,17,10,0.5,0.6,0,1
10376_0,24,8,1.75,0.9,0,1
10376_1,24,8,1.5,0.3,0,1
10377_0,10,3,2,0.7,0,1
10377_1,10,3,0.5,0.9,0,1
10378_0,17,12,1,0.3,0,1
10378_1,17,12,2,0.4,-90,0
10379_0,6,11,1.75,0.3,0,1
10379_1,6,11,1,0.6,0,1
10380_0,8,4,0.75,0.7,0,0
10380_1,8,4,1.75,0.4,-90,0
10381_0,11,13,1.25,0.7,0,1
10381_1,11,13,1.25,0.7,0,1
10382_0,12,10,0.5,0.6,0,1
10382_1,12,10,1.25,0.8,0,1
10383_0,13,8,1,0.9,-90,0
10383_1,13,8,1.25,0.4,-90,0
10384_0,15,10,1.5,0.3,0,1
10384_1,15,10,2,0.4,0,1
10385_0,10,14,1,0.7,0,1
10385_1,10,14,1.5,0.7,0,1
10386_0,18,7,0.75,0.8,0,1
10386_1,18,7,0.75,0.9,-45,0
10387_0,19,6,1,0.4,0,1
10387_1,19,6,1,0.5,0,1
10388_0,20,14,1.75,0.8,-45,0
10388_1,20,14,0.5,0.8,-45,0
10389_0,6,9,1.5,0.6,-90,0
10389_1,6,9,1.75,0.3,0,1
10390_0,16,7,0.75,0.9,0,1
10390_1,16,7,0.5,0.6,0,1
10391_0,10,4,1.25,0.6,0,1
10391_1,10,4,2,0.4,-90,0
10392_0,19,4,1.5,0.7,0,1
10392_1,19,4,2,0.9,0,0
10393_0,16,7,1,0.9,0,1
10393_1,16,7,2,0.4,-90,0
10394_0,23,13,2,0.9,0,1
10394_1,23,13,1,0.9,0,1
10395_0,24,3,1.25,0.9,0,1
10395_1,24,3,1.5,0.9,0,0
10396_0,23,5,1.75,0.7,-90,0
10396_1,23,5,1.75,0.7,-90,0
10397_0,10,8,2,0.4,-90,0
10397_1,10,8,0.75,0.8,-90,0
10398_0,6,5,0.75,0.4,0,1
10398_1,6,5,1.25,0.4,-45,0
10399_0,8,12,2,0.8,0,1
10399_1,8,12,1.75,0.5,0,1
10400_0,18,8,1.25,0.6,0,1
10400_1,18,8,1.25,0.9,0,1
10401_0,22,10,1.75,0.8,-90,0
10401_1,22,10,1.75,0.6,-90,0
10402_0,18,3,1.5,0.9,-90,0
10402_1,18,3,1.25,0.5,-90,0
10403_0,11,12,1,0.7,-45,0
10403_1,11,12,1,0.6,-45,0
10404_0,19,4,2,0.3,0,0
10404_1,19,4,1.5,0.7,0,1
10405_0,14,14,1.25,0.8,0,1
10405_1,14,14,1.75,0.5,-90,0
10406_0,23,8,1.25,0.7,0,1
10406_1,23,8,1.5,0.9,0,1
10407_0,13,7,2,0.5,-45,0
10407_1,13,7,0.5,0.7,0,1
10408_0,6,4,1.25,0.8,-45,0
10408_1,6,4,0.5,0.9,-90,0
10409_0,12,6,1.25,0.8,0,1
10409_1,12,6,0.75,0.3,-90,0
10410_0,5,10,1.5,0.3,0,1
10410_1,5,10,1.5,0.6,-90,0
10411_0,24,11,1,0.3,0,1
10411_1,24,11,1,0.6,0,1
10412_0,5,7,1.5,0.6,0,1
10412_1,5,7,2,0.7,0,1
10413_0,23,12,2,0.8,-90,0
10413_1,23,12,1.25,0.7,0,1
10414_0,23,11,2,0.6,0,1
10414_1,23,11,1.5,0.6,0,1
10415_0,6,5,1.25,0.4,-45,0
10415_1,6,5,0.75,0.3,0,1
10416_0,20,6,2,0.8,0,1
10416_1,20,6,1.5,0.9,-45,0
10417_0,6,9,1.5,0.6,-90,0
10417_1,6,9,1,0.4,0,1
10418_0,14,13,0.5,0.5,0,1
10418_1,14,13,1.5,0.3,0,1
10419_0,16,13,1.75,0.6,0,1
10419_1,16,13,1.25,0.5,0,1
10420_0,14,3,1,0.8,0,1
10420_1,14,3,1.25,0.4,-90,0
10421_0,12,3,1.5,1,-90,0
10421_1,12,3,2,0.4,0,1
10422_0,23,5,1.75,0.7,-90,0
10422_1,23,5,1,0.8,0,1
10423_0,7,3,2,0.6,0,0
10423_1,7,3,0.75,0.6,0,0
10424_0,19,11,2,0.9,0,1
10424_1,19,11,1.25,0.3,0,1
10425_0,5,5,1,0.9,-90,0
10425_1,5,5,2,0.8,0,1
10426_0,6,3,2,0.6,0,1
10426_1,6,3,0.75,0.6,0,1
10427_0,13,13,0.75,0.7,-90,0
10427_1,13,13,1.5,0.7,-90,0
10428_0,14,12,1.25,0.7,-45,0
10428_1,14,12,0.75,0.7,0,1
10429_0,17,5,1.25,0.3,-45,0
10429_1,17,5,1,0.6,-45,0
10430_0,8,12,1.75,1,0,1
10430_1,8,12,1.5,0.3,0,1
10431_0,24,10,1.25,0.4,0,1
10431_1,24,10,1,0.6,0,1
10432_0,7,13,1.75,1,0,1
10432_1,7,13,0.75,0.9,0,1
10433_0,8,14,1.5,1,0,1
10433_1,8,14,1.5,0.5,0,1
10434_0,8,5,0.75,0.5,0,1
10434_1,8,5,1.5,0.4,0,1
10435_0,9,9,1.25,0.4,0,1
10435_1,9,9,2,0.4,-45,0
10436_0,6,10,0.75,0.5,0,1
10436_1,6,10,1,0.6,0,0
10437_0,12,11,1,0.6,0,1
10437_1,12,11,0.75,0.6,0,1
10438_0,16,10,0.75,0.8,0,1
10438_1,16,10,1,1,-90,0
10439_0,18,12,2,0.4,-45,0
10439_1,18,12,0.75,0.4,-45,0
10440_0,20,9,0.5,0.3,-45,0
10440_1,20,9,0.75,0.6,0,1
10441_0,8,14,1,0.9,0,1
10441_1,8,14,1.5,0.5,0,1
10442_0,19,11,1.25,0.3,0,1
10442_1,19,11,2,0.9,0,1
10443_0,22,11,1.5,0.3,-45,0
10443_1,22,11,1.5,0.5,-45,0
10444_0,7,7,0.75,0.9,-45,0
10444_1,7,7,1.5,0.7,0,1
10445_0,13,6,1,0.6,-90,0
10445_1,13,6,1.5,0.6,-90,0
10446_0,14,6,1.5,0.8,-45,0
10446_1,14,6,0.5,0.4,0,1
10447_0,10,3,1,0.9,0,0
10447_1,10,3,1.5,0.8,0,0
10448_0,5,10,1.5,0.3,0,1
10448_1,5,10,1,0.4,-90,0
10449_0,18,7,0.75,0.8,0,1
10449_1,18,7,2,0.4,0,0
10450_0,6,11,1.25,0.7,-90,0
10450_1,6,11,1.75,0.3,0,1
10451_0,15,12,2,0.8,0,1
10451_1,15,12,1.25,0.7,-45,0
10452_0,16,13,1.25,0.4,-45,0
10452_1,16,13,1.75,0.6,0,1
10453_0,14,4,1.25,1,0,1
