idx,name,nbar,width,bandwidth
4564,3104_1,5,400,0.85
4565,3104_0,5,400,0.4
4566,3105_1,5,700,0.55
4567,3105_0,5,400,0.85
4568,3106_0,5,800,0.4
4569,3106_1,5,700,1
4570,3107_1,5,400,0.1
4571,3107_0,5,1000,0.55
4572,3108_0,5,500,0.7
4573,3108_1,5,400,0.25
4574,3109_1,5,900,0.85
4575,3109_0,5,300,1
4576,3110_1,5,900,0.4
4577,3110_0,5,800,0.1
4578,3111_1,5,400,0.4
4579,3111_0,5,800,0.4
4580,3112_1,5,900,0.1
4581,3112_0,5,600,0.85
4582,3113_1,5,300,0.4
4583,3113_0,5,800,1
4584,3114_1,5,700,0.4
4585,3114_0,5,400,0.4
4586,3115_0,5,300,1
4587,3115_1,5,800,0.7
4588,3116_0,5,600,0.25
4589,3116_1,5,1000,0.25
4590,3117_1,5,1000,0.25
4591,3117_0,5,600,0.55
4592,3118_0,5,900,0.7
4593,3118_1,5,300,0.4
4594,3119_0,5,700,0.55
4595,3119_1,5,800,0.25
4596,3120_0,5,500,0.25
4597,3120_1,5,300,0.7
4598,3121_0,5,800,0.25
4599,3121_1,5,600,0.85
4600,3122_0,5,900,0.4
4601,3122_1,5,700,0.4
4602,3123_0,5,1100,0.25
4603,3123_1,5,500,0.7
4604,3124_0,5,400,0.85
4605,3124_1,5,400,0.4
4606,3125_0,5,600,0.85
4607,3125_1,5,800,0.25
4608,3126_0,5,800,1
4609,3126_1,5,400,0.25
4610,3127_1,5,300,0.85
4611,3127_0,5,600,0.1
4612,3128_1,5,700,0.85
4613,3128_0,5,700,0.55
4614,3129_1,5,400,1
4615,3129_0,5,800,0.7
4616,3130_1,5,300,0.7
4617,3130_0,5,400,0.85
4618,3131_1,5,700,0.55
4619,3131_0,5,700,0.4
4620,3132_1,5,300,0.7
4621,3132_0,5,300,0.1
4622,3133_0,5,700,0.4
4623,3133_1,5,500,0.85
4624,3134_0,5,800,0.55
4625,3134_1,5,300,0.55
4626,3135_0,5,800,1
4627,3135_1,5,600,1
4628,3136_0,5,400,0.4
4629,3136_1,5,900,0.7
4630,3137_0,5,600,1
4631,3137_1,5,400,0.4
4632,3138_1,5,800,1
4633,3138_0,5,300,0.1
4634,3139_0,5,1000,0.25
4635,3139_1,5,600,1
4636,3140_0,5,800,0.55
4637,3140_1,5,900,1
4638,3141_1,5,700,1
4639,3141_0,5,400,0.55
4640,3142_0,5,500,0.1
4641,3142_1,5,1100,0.55
4642,3143_0,5,600,0.55
4643,3143_1,5,300,0.1
4644,3144_1,5,400,0.7
4645,3144_0,5,700,0.85
4646,3145_0,5,400,0.25
4647,3145_1,5,1100,0.55
4648,3146_0,5,900,0.85
4649,3146_1,5,800,0.1
4650,3147_0,5,400,0.4
4651,3147_1,5,700,1
4652,3148_0,5,400,0.85
4653,3148_1,5,900,0.1
4654,3149_1,5,300,0.7
4655,3149_0,5,600,0.85
4656,3150_0,5,400,1
4657,3150_1,5,700,0.4
4658,3151_0,5,900,0.4
4659,3151_1,5,700,0.85
4660,3152_1,5,600,0.85
4661,3152_0,5,1000,0.25
4662,3153_1,5,300,0.85
4663,3153_0,5,900,1
4664,3154_0,5,400,0.25
4665,3154_1,5,700,0.55
4666,3155_1,5,800,0.85
4667,3155_0,5,300,0.85
4668,3156_1,5,500,0.1
4669,3156_0,5,800,0.1
4670,3157_0,5,900,0.55
4671,3157_1,5,600,0.85
4672,3158_0,5,500,0.7
4673,3158_1,5,400,0.4
4674,3159_0,5,1000,1
4675,3159_1,5,700,0.25
4676,3160_1,5,500,0.25
4677,3160_0,5,800,0.25
4678,3161_0,5,400,0.7
4679,3161_1,5,900,1
4680,3162_0,7,400,0.25
4681,3162_1,7,1000,0.7
4682,3163_1,7,400,0.25
4683,3163_0,7,700,0.25
4684,3164_1,7,900,0.4
4685,3164_0,7,1000,0.7
4686,3165_1,7,700,0.25
4687,3165_0,7,900,0.4
4688,3166_0,8,600,0.55
4689,3166_1,8,900,0.25
4690,3167_1,8,300,1
4691,3167_0,8,500,0.85
4692,3168_1,8,300,0.4
4693,3168_0,8,500,1
4694,3169_0,8,900,0.25
4695,3169_1,8,300,0.85
4696,3170_1,8,500,0.85
4697,3170_0,8,600,0.55
4698,3171_1,8,500,0.85
4699,3171_0,8,300,0.85
4700,3172_1,8,600,0.55
4701,3172_0,8,800,1
4702,3173_1,8,800,1
4703,3173_0,8,300,0.4
4704,3174_0,8,700,0.55
4705,3174_1,8,500,1
4706,3175_1,8,600,0.55
4707,3175_0,8,500,0.85
4708,3176_0,8,300,1
4709,3176_1,8,700,0.55
4710,3177_1,9,300,0.4
4711,3177_0,9,900,0.7
4712,3178_0,9,700,0.4
4713,3178_1,9,400,0.4
4714,3179_0,9,600,0.85
4715,3179_1,9,900,0.7
4716,3180_0,9,900,0.55
4717,3180_1,9,800,0.55
4718,3181_0,9,400,0.55
4719,3181_1,9,500,0.25
4720,3182_0,9,900,0.7
4721,3182_1,9,300,0.85
4722,3183_1,9,900,1
4723,3183_0,9,400,1
4724,3184_0,9,500,0.25
4725,3184_1,9,500,1
4726,3185_0,9,700,0.25
4727,3185_1,9,500,1
4728,3186_0,9,1100,0.55
4729,3186_1,9,300,0.55
4730,3187_1,9,500,1
4731,3187_0,9,500,0.7
4732,3188_0,9,800,0.85
4733,3188_1,9,700,0.4
4734,3189_0,9,500,1
4735,3189_1,9,400,0.85
4736,3190_0,9,1100,0.1
4737,3190_1,9,400,1
4738,3191_1,9,500,0.7
4739,3191_0,9,700,0.55
4740,3192_0,9,400,0.4
4741,3192_1,9,500,0.1
4742,3193_1,9,500,0.25
4743,3193_0,9,300,0.7
4744,3194_1,9,1000,0.85
4745,3194_0,9,500,1
4746,3195_1,9,900,0.85
4747,3195_0,9,300,0.55
4748,3196_1,9,300,0.85
4749,3196_0,9,300,1
4750,3197_1,9,300,0.1
4751,3197_0,9,700,0.25
4752,3198_1,9,700,0.25
4753,3198_0,9,900,1
4754,3199_0,9,400,0.85
4755,3199_1,9,300,1
4756,3200_1,9,300,0.55
4757,3200_0,9,600,0.55
4758,3201_0,9,500,0.1
4759,3201_1,9,900,0.7
4760,3202_1,9,600,0.55
4761,3202_0,9,300,0.85
4762,3203_0,9,800,0.85
4763,3203_1,9,300,0.7
4764,3204_0,9,900,0.85
4765,3204_1,9,800,0.7
4766,3205_0,9,400,1
4767,3205_1,9,300,0.1
4768,3206_1,9,600,0.85
4769,3206_0,9,800,0.7
4770,3207_0,9,600,1
4771,3207_1,9,400,1
4772,3208_1,9,1100,0.1
4773,3208_0,9,500,0.25
4774,3209_0,9,700,1
4775,3209_1,9,700,0.85
4776,3210_0,9,500,0.25
4777,3210_1,9,500,0.25
4778,3211_0,9,800,0.85
4779,3211_1,9,700,0.55
4780,3212_0,9,700,0.85
4781,3212_1,9,800,0.85
4782,3213_0,9,300,0.85
4783,3213_1,9,700,1
4784,3214_1,9,800,0.85
4785,3214_0,9,400,1
4786,3215_0,9,300,0.1
4787,3215_1,9,400,1
4788,3216_1,9,500,0.85
4789,3216_0,9,300,0.4
4790,3217_0,9,500,0.7
4791,3217_1,9,900,0.55
4792,3218_1,9,500,0.7
4793,3218_0,9,700,0.55
4794,3219_1,9,400,0.55
4795,3219_0,9,500,0.85
4796,3220_0,9,300,0.55
4797,3220_1,9,1100,0.55
4798,3221_1,9,400,1
4799,3221_0,9,1000,0.85
4800,3222_1,9,700,0.55
4801,3222_0,9,400,1
4802,3223_1,9,600,1
4803,3223_0,9,800,0.55
4804,3224_1,9,700,0.25
4805,3224_0,9,500,1
4806,3225_1,9,800,0.85
4807,3225_0,9,300,0.1
4808,3226_0,10,400,0.1
4809,3226_1,10,1000,0.85
4810,3227_1,10,500,0.55
4811,3227_0,10,900,0.4
4812,3228_1,10,500,0.7
4813,3228_0,10,300,0.7
4814,3229_1,10,800,0.25
4815,3229_0,10,1100,0.55
4816,3230_1,10,900,0.85
4817,3230_0,10,1100,0.25
4818,3231_0,10,1000,0.55
4819,3231_1,10,900,0.7
4820,3232_0,10,700,0.25
4821,3232_1,10,500,0.85
4822,3233_0,10,1100,0.55
4823,3233_1,10,800,0.55
4824,3234_1,10,1100,0.25
4825,3234_0,10,300,0.55
4826,3235_1,10,700,0.25
4827,3235_0,10,300,0.85
4828,3236_1,10,800,0.4
4829,3236_0,10,1000,1
4830,3237_0,10,1000,1
4831,3237_1,10,1000,0.85
4832,3238_1,10,300,0.7
4833,3238_0,10,400,0.55
4834,3239_0,10,700,0.7
4835,3239_1,10,1100,0.7
4836,3240_0,10,300,0.25
4837,3240_1,10,700,0.7
4838,3241_1,10,800,1
4839,3241_0,10,500,0.85
4840,3242_0,10,300,0.7
4841,3242_1,10,600,0.7
4842,3243_1,10,900,0.55
4843,3243_0,10,500,0.85
4844,3244_0,10,500,0.85
4845,3244_1,10,800,0.4
4846,3245_0,10,700,0.85
4847,3245_1,10,300,0.85
4848,3246_1,10,800,0.1
4849,3246_0,10,500,0.55
4850,3247_1,10,300,1
4851,3247_0,10,1100,0.85
4852,3248_1,10,500,0.7
4853,3248_0,10,1100,0.7
4854,3249_0,10,400,0.55
4855,3249_1,10,700,0.55
4856,3250_0,10,900,0.55
4857,3250_1,10,1100,0.55
4858,3251_0,10,500,0.7
4859,3251_1,10,500,0.1
4860,3252_1,10,700,0.7
4861,3252_0,10,700,0.85
4862,3253_1,10,300,0.55
4863,3253_0,10,800,1
4864,3254_0,10,600,1
4865,3254_1,10,600,0.85
4866,3255_0,10,1100,0.1
4867,3255_1,10,400,0.25
4868,3256_1,10,500,0.85
4869,3256_0,10,700,0.85
4870,3257_0,10,600,1
4871,3257_1,10,600,0.85
4872,3258_0,10,500,1
4873,3258_1,10,400,0.55
4874,3259_1,10,700,0.85
4875,3259_0,10,700,0.25
4876,3260_0,10,900,0.7
4877,3260_1,10,1100,0.25
4878,3261_1,10,800,0.4
4879,3261_0,10,900,0.4
4880,3262_1,10,1000,0.7
4881,3262_0,10,500,0.1
4882,3263_1,10,700,0.1
4883,3263_0,10,600,0.7
4884,3264_0,10,400,0.55
4885,3264_1,10,500,0.85
4886,3265_1,10,400,1
4887,3265_0,10,300,0.7
4888,3266_1,10,400,0.4
4889,3266_0,10,500,0.4
4890,3267_1,10,400,0.85
4891,3267_0,10,600,1
4892,3268_0,10,400,0.4
4893,3268_1,10,500,0.85
4894,3269_1,10,300,0.7
4895,3269_0,10,300,1
4896,3270_0,10,1100,0.1
4897,3270_1,10,300,0.25
4898,3271_0,10,1000,0.4
4899,3271_1,10,400,1
4900,3272_1,10,1000,1
4901,3272_0,10,700,0.85
4902,3273_1,10,300,1
4903,3273_0,10,800,1
4904,3274_0,10,500,0.7
4905,3274_1,10,700,0.25
4906,3275_1,10,700,0.85
4907,3275_0,10,800,0.7
4908,3276_1,10,700,0.55
4909,3276_0,10,1100,0.25
4910,3277_0,10,1100,0.7
4911,3277_1,10,400,0.55
4912,3278_1,10,700,0.7
4913,3278_0,10,1000,0.85
4914,3279_0,10,1100,0.4
4915,3279_1,10,300,0.1
4916,3280_1,10,1100,0.1
4917,3280_0,10,1000,0.85
4918,3281_1,10,300,0.7
4919,3281_0,10,500,0.55
4920,3282_1,10,900,0.4
4921,3282_0,10,600,0.7
4922,3283_1,10,600,0.85
4923,3283_0,10,300,1
4924,3284_1,10,1100,0.1
4925,3284_0,10,800,0.4
4926,3285_1,10,800,1
4927,3285_0,10,800,0.4
4928,3286_0,10,600,0.85
4929,3286_1,10,600,1
4930,3287_0,10,400,1
4931,3287_1,10,900,0.55
4932,3288_0,10,700,0.7
4933,3288_1,10,1100,0.4
4934,3289_0,10,400,0.25
4935,3289_1,10,700,0.7
4936,3290_1,10,900,0.4
4937,3290_0,10,300,1
4938,3291_0,10,600,0.85
4939,3291_1,10,1000,0.55
4940,3292_1,10,900,0.1
4941,3292_0,10,700,0.55
4942,3293_0,10,900,0.85
4943,3293_1,10,300,0.7
4944,3294_0,10,700,0.85
4945,3294_1,10,900,0.4
4946,3295_0,10,600,0.7
4947,3295_1,10,400,0.1
4948,3296_0,10,800,0.1
4949,3296_1,10,1100,0.7
4950,3297_0,10,1000,0.85
4951,3297_1,10,600,0.85
4952,3298_0,10,600,0.85
4953,3298_1,10,400,0.55
4954,3299_1,10,400,1
4955,3299_0,10,700,0.7
4956,3300_0,10,300,0.7
4957,3300_1,10,1000,0.55
4958,3301_0,10,700,0.4
4959,3301_1,10,700,0.85
4960,3302_1,10,700,0.4
4961,3302_0,10,700,0.7
4962,3303_0,10,1000,0.7
4963,3303_1,10,1000,0.85
4964,3304_0,10,700,0.7
4965,3304_1,10,500,0.4
4966,3305_1,10,700,1
4967,3305_0,10,1000,0.4
4968,3306_1,10,800,0.7
4969,3306_0,10,700,1
4970,3307_1,10,500,1
4971,3307_0,10,800,0.4
4972,3308_1,10,700,0.85
4973,3308_0,10,900,0.4
4974,3309_0,10,1100,0.1
4975,3309_1,10,600,1
4976,3310_0,10,900,0.1
4977,3310_1,10,1100,0.1
4978,3311_1,10,800,0.55
4979,3311_0,10,400,1
4980,3312_1,10,1000,1
4981,3312_0,10,700,0.1
4982,3313_1,10,300,0.55
4983,3313_0,10,900,0.55
4984,3314_1,10,300,0.85
4985,3314_0,10,400,1
4986,3315_1,10,1000,0.4
4987,3315_0,10,300,0.55
4988,3316_0,10,800,0.55
4989,3316_1,10,1100,0.85
4990,3317_1,10,500,0.55
4991,3317_0,10,300,0.1
4992,3318_1,10,1000,0.4
4993,3318_0,10,300,0.85
4994,3319_1,10,1100,0.55
4995,3319_0,10,500,0.55
4996,3320_0,10,400,0.55
4997,3320_1,10,600,0.7
4998,3321_1,10,300,1
4999,3321_0,10,700,0.85
5000,3322_1,10,600,0.7
5001,3322_0,10,600,0.85
5002,3323_1,10,600,1
5003,3323_0,10,500,0.85
5004,3324_0,10,800,0.25
5005,3324_1,10,700,0.85
5006,3325_0,10,400,0.85
5007,3325_1,10,400,0.55
5008,3326_1,10,500,0.55
5009,3326_0,10,800,0.55
5010,3327_0,10,700,0.55
5011,3327_1,10,700,0.7
5012,3328_0,10,1000,0.55
5013,3328_1,10,700,0.85
5014,3329_1,11,1100,0.1
5015,3329_0,11,400,0.55
5016,3330_0,11,1100,0.1
5017,3330_1,11,300,0.85
5018,3331_0,11,300,0.85
5019,3331_1,11,500,1
5020,3332_1,11,400,0.55
5021,3332_0,11,500,1
5022,3333_1,12,800,0.55
5023,3333_0,12,1100,0.7
5024,3334_0,12,300,0.85
5025,3334_1,12,600,0.1
5026,3335_1,12,300,0.4
5027,3335_0,12,700,0.4
5028,3336_0,12,1000,0.85
5029,3336_1,12,300,0.85
5030,3337_0,12,500,0.25
5031,3337_1,12,1000,0.85
5032,3338_0,12,300,0.4
5033,3338_1,12,500,0.25
5034,3339_0,12,800,0.55
5035,3339_1,12,1100,0.7
5036,3340_1,12,800,0.55
5037,3340_0,12,600,0.1
5038,3341_0,12,800,0.55
5039,3341_1,12,1100,1
5040,3342_0,12,1100,1
5041,3342_1,12,700,0.4
5042,3343_0,13,300,0.55
5043,3343_1,13,500,0.85
5044,3344_1,13,700,0.7
5045,3344_0,13,300,0.85
5046,3345_1,13,300,0.85
5047,3345_0,13,1100,0.7
5048,3346_0,13,800,0.85
5049,3346_1,13,400,0.1
5050,3347_1,13,1100,0.55
5051,3347_0,13,700,0.55
5052,3348_1,13,600,1
5053,3348_0,13,700,0.7
5054,3349_0,13,500,0.25
5055,3349_1,13,400,0.7
5056,3350_1,13,300,0.4
5057,3350_0,13,600,0.25
5058,3351_1,13,700,1
5059,3351_0,13,900,0.85
5060,3352_0,13,900,0.85
5061,3352_1,13,300,0.55
5062,3353_0,13,600,0.4
5063,3353_1,13,500,0.85
5064,3354_1,13,900,0.85
5065,3354_0,13,800,0.4
5066,3355_0,13,800,0.85
5067,3355_1,13,600,0.25
5068,3356_0,13,800,0.25
5069,3356_1,13,600,0.85
5070,3357_0,13,600,0.85
5071,3357_1,13,800,0.85
5072,3358_0,13,700,0.4
5073,3358_1,13,400,0.7
5074,3359_0,13,500,0.4
5075,3359_1,13,300,0.85
5076,3360_0,13,700,0.1
5077,3360_1,13,700,0.7
5078,3361_1,13,700,0.1
5079,3361_0,13,900,0.55
5080,3362_0,13,400,0.1
5081,3362_1,13,1100,0.7
5082,3363_1,13,900,0.55
5083,3363_0,13,300,0.85
5084,3364_0,13,300,0.85
5085,3364_1,13,700,1
5086,3365_1,13,900,0.85
5087,3365_0,13,400,0.25
5088,3366_0,13,500,1
5089,3366_1,13,300,0.55
5090,3367_0,13,400,0.7
5091,3367_1,13,800,0.85
5092,3368_1,13,500,0.4
5093,3368_0,13,700,1
5094,3369_0,13,800,0.85
5095,3369_1,13,300,1
5096,3370_1,13,400,0.25
5097,3370_0,13,500,0.85
5098,3371_1,13,500,0.25
5099,3371_0,13,700,1
5100,3372_1,13,900,0.25
5101,3372_0,13,300,0.1
5102,3373_1,13,800,0.4
5103,3373_0,13,1100,0.55
5104,3374_0,13,300,0.55
5105,3374_1,13,800,0.85
5106,3375_1,13,500,0.4
5107,3375_0,13,300,0.4
5108,3376_0,13,600,0.25
5109,3376_1,13,700,0.4
5110,3377_1,13,800,0.25
5111,3377_0,13,700,0.4
5112,3378_1,13,500,1
5113,3378_0,13,600,1
5114,3379_0,13,500,0.4
5115,3379_1,13,700,0.55
5116,3380_1,13,600,0.4
5117,3380_0,13,900,0.25
5118,3381_0,13,700,0.7
5119,3381_1,13,300,0.1
5120,3382_1,13,600,0.25
5121,3382_0,13,500,0.85
5122,3383_1,13,700,0.4
5123,3383_0,13,400,0.7
5124,3384_1,13,300,0.85
5125,3384_0,13,300,1
5126,3385_0,14,1000,0.1
5127,3385_1,14,500,0.4
5128,3386_0,14,400,0.25
5129,3386_1,14,700,0.85
5130,3387_1,14,300,0.85
5131,3387_0,14,400,0.4
5132,3388_1,14,500,0.7
5133,3388_0,14,500,0.4
5134,3389_0,14,900,0.25
5135,3389_1,14,400,0.85
5136,3390_0,14,500,0.4
5137,3390_1,14,400,0.4
5138,3391_0,14,400,0.7
5139,3391_1,14,400,0.85
5140,3392_1,14,500,0.85
5141,3392_0,14,600,0.25
5142,3393_0,14,300,1
5143,3393_1,14,800,0.85
5144,3394_0,14,800,0.85
5145,3394_1,14,900,0.7
5146,3395_0,14,300,0.55
5147,3395_1,14,600,0.85
5148,3396_1,14,500,0.85
5149,3396_0,14,300,0.4
5150,3397_0,14,800,0.25
5151,3397_1,14,500,0.7
5152,3398_0,14,600,1
5153,3398_1,14,300,0.7
5154,3399_0,14,500,1
5155,3399_1,14,400,1
5156,3400_0,14,400,0.85
5157,3400_1,14,600,0.25
5158,3401_1,14,600,0.7
5159,3401_0,14,900,0.25
5160,3402_1,14,500,0.4
5161,3402_0,14,700,0.25
5162,3403_0,14,400,1
5163,3403_1,14,400,0.4
5164,3404_1,14,600,1
5165,3404_0,14,1000,0.55
5166,3405_0,14,900,1
5167,3405_1,14,900,0.25
5168,3406_1,14,900,0.85
5169,3406_0,14,600,0.25
5170,3407_1,14,500,0.25
5171,3407_0,14,600,1
5172,3408_0,14,500,0.85
5173,3408_1,14,800,1
5174,3409_0,14,600,0.7
5175,3409_1,14,900,1
5176,3410_0,14,900,0.7
5177,3410_1,14,700,0.7
5178,3411_0,14,1100,0.25
5179,3411_1,14,900,1
5180,3412_0,14,400,1
5181,3412_1,14,1000,0.7
5182,3413_1,14,600,0.55
5183,3413_0,14,500,0.85
5184,3414_1,14,1000,0.85
5185,3414_0,14,700,0.85
5186,3415_1,14,300,0.55
5187,3415_0,14,300,0.7
5188,3416_1,14,1000,0.85
5189,3416_0,14,500,0.25
5190,3417_0,14,1000,0.85
5191,3417_1,14,400,0.25
5192,3418_0,14,500,0.7
5193,3418_1,14,500,0.7
5194,3419_0,14,1000,0.7
5195,3419_1,14,400,0.7
5196,3420_1,14,500,1
5197,3420_0,14,300,0.7
5198,3421_1,14,1100,0.4
5199,3421_0,14,300,0.55
5200,3422_1,14,1000,0.1
5201,3422_0,14,500,0.25
5202,3423_0,14,1100,0.4
5203,3423_1,14,900,0.25
5204,3424_0,14,400,0.85
5205,3424_1,14,500,1
5206,3425_0,14,900,0.7
5207,3425_1,14,1000,0.7
5208,3426_0,14,500,0.7
5209,3426_1,14,300,0.55
5210,3427_1,14,500,0.25
5211,3427_0,14,900,0.85
5212,3428_1,14,700,0.55
5213,3428_0,14,500,1
5214,3429_1,14,700,0.25
5215,3429_0,14,600,0.7
5216,3430_1,14,600,0.7
5217,3430_0,14,300,0.85
5218,3431_0,14,400,0.7
5219,3431_1,14,600,0.25
5220,3432_1,14,800,0.85
5221,3432_0,14,400,0.1
5222,3433_0,14,300,1
5223,3433_1,14,1100,0.25
5224,3434_0,14,400,0.4
5225,3434_1,14,700,1
5226,3435_0,14,900,1
5227,3435_1,14,300,1
5228,3436_1,14,400,0.55
5229,3436_0,14,600,0.55
5230,3437_1,14,300,0.4
5231,3437_0,14,1100,0.85
5232,3438_1,14,800,0.25
5233,3438_0,14,700,0.7
5234,3439_0,14,1000,0.7
5235,3439_1,14,300,1
5236,3440_0,14,1000,0.7
5237,3440_1,14,1000,0.4
5238,3441_1,14,1000,0.55
5239,3441_0,14,800,0.85
5240,3442_1,14,1100,0.85
5241,3442_0,14,400,0.55
5242,3443_1,14,400,1
5243,3443_0,14,600,0.85
5244,3444_0,14,700,0.55
5245,3444_1,14,900,0.7
5246,3445_1,14,600,1
5247,3445_0,14,800,1
5248,3446_1,14,400,0.7
5249,3446_0,14,700,1
5250,3447_0,14,500,0.7
5251,3447_1,14,400,0.1
5252,3448_1,14,300,0.7
5253,3448_0,14,1000,0.85
5254,3449_0,14,1000,0.4
5255,3449_1,14,1000,0.7
5256,3450_0,15,800,1
5257,3450_1,15,400,1
5258,3451_0,15,900,0.4
5259,3451_1,15,600,0.85
5260,3452_0,15,800,0.7
5261,3452_1,15,900,1
5262,3453_0,15,700,0.1
5263,3453_1,15,900,0.25
5264,3454_0,15,500,0.4
5265,3454_1,15,800,0.7
5266,3455_0,15,300,0.7
5267,3455_1,15,400,1
5268,3456_1,15,1000,0.4
5269,3456_0,15,1100,0.55
5270,3457_0,15,500,0.1
5271,3457_1,15,300,0.55
5272,3458_0,15,800,0.85
5273,3458_1,15,700,0.85
5274,3459_0,15,400,0.7
5275,3459_1,15,1100,0.85
5276,3460_0,15,1000,0.1
5277,3460_1,15,1000,0.4
5278,3461_1,15,400,0.7
5279,3461_0,15,1100,0.85
5280,3462_1,15,800,0.85
5281,3462_0,15,600,0.4
5282,3463_1,15,800,0.85
5283,3463_0,15,1100,0.85
5284,3464_1,15,300,0.4
5285,3464_0,15,1100,0.55
5286,3465_0,15,500,0.55
5287,3465_1,15,400,0.85
5288,3466_1,15,600,0.4
5289,3466_0,15,1000,0.4
5290,3467_0,15,300,1
5291,3467_1,15,900,0.4
5292,3468_1,15,500,0.4
5293,3468_0,15,300,0.85
5294,3469_1,15,1100,0.55
5295,3469_0,15,300,0.4
5296,3470_0,15,800,0.85
5297,3470_1,15,300,0.7
5298,3471_0,15,1000,0.7
5299,3471_1,15,600,1
5300,3472_0,15,600,0.55
5301,3472_1,15,600,0.4
5302,3473_1,15,700,1
5303,3473_0,15,300,0.7
5304,3474_1,15,700,0.1
5305,3474_0,15,600,0.7
5306,3475_1,15,1000,0.7
5307,3475_0,15,1100,0.7
5308,3476_1,15,600,0.55
5309,3476_0,15,900,0.25
5310,3477_0,15,700,0.1
5311,3477_1,15,900,0.85
5312,3478_1,15,1100,0.85
5313,3478_0,15,400,1
5314,3479_0,15,500,0.85
5315,3479_1,15,300,1
5316,3480_0,15,300,0.55
5317,3480_1,15,300,0.4
5318,3481_1,15,500,0.85
5319,3481_0,15,1000,0.4
5320,3482_0,15,900,0.4
5321,3482_1,15,800,0.85
5322,3483_1,15,400,0.85
5323,3483_0,15,1100,0.85
5324,3484_0,15,400,0.7
5325,3484_1,15,300,0.85
5326,3485_0,15,800,0.85
5327,3485_1,15,1000,0.1
5328,3486_1,15,700,0.1
5329,3486_0,15,700,0.85
5330,3487_1,15,500,0.55
5331,3487_0,15,1000,0.1
5332,3488_1,15,500,0.1
5333,3488_0,15,600,0.7
5334,3489_0,15,400,1
5335,3489_1,15,300,0.7
5336,3490_0,15,700,1
5337,3490_1,15,900,0.4
5338,3491_0,15,600,1
5339,3491_1,15,1100,0.85
5340,3492_0,15,900,0.85
5341,3492_1,15,400,0.7
5342,3493_1,15,1000,0.1
5343,3493_0,15,600,0.85
5344,3494_0,15,900,1
5345,3494_1,15,800,1
5346,3495_1,15,600,0.7
5347,3495_0,15,400,0.85
5348,3496_0,15,600,0.4
5349,3496_1,15,1100,0.55
5350,3497_1,15,1100,0.7
5351,3497_0,15,400,0.85
5352,3498_0,15,300,0.4
5353,3498_1,15,600,0.7
5354,3499_0,16,400,0.85
5355,3499_1,16,500,0.25
5356,3500_1,16,300,0.85
5357,3500_0,16,500,0.1
5358,3501_1,16,500,0.7
5359,3501_0,16,900,0.1
5360,3502_0,16,900,0.55
5361,3502_1,16,700,0.7
5362,3503_1,16,700,0.55
5363,3503_0,16,500,0.7
5364,3504_0,16,400,0.55
5365,3504_1,16,900,0.55
5366,3505_0,16,500,0.25
5367,3505_1,16,900,0.1
5368,3506_0,16,700,0.7
5369,3506_1,16,1000,0.55
5370,3507_0,16,700,0.55
5371,3507_1,16,900,0.7
5372,3508_1,16,800,0.85
5373,3508_0,16,1000,0.55
5374,3509_0,16,1000,1
5375,3509_1,16,900,1
5376,3510_0,16,700,0.7
5377,3510_1,16,700,0.7
5378,3511_0,16,1100,0.4
5379,3511_1,16,1000,1
5380,3512_0,16,800,0.85
5381,3512_1,16,400,0.4
5382,3513_0,16,300,0.85
5383,3513_1,16,500,0.1
5384,3514_0,16,400,0.4
5385,3514_1,16,400,0.55
5386,3515_0,16,900,1
5387,3515_1,16,1100,0.4
5388,3516_0,16,900,0.7
5389,3516_1,16,400,0.85
5390,3517_0,17,500,0.25
5391,3517_1,17,900,0.7
5392,3518_0,17,700,0.55
5393,3518_1,17,300,0.85
5394,3519_0,17,700,0.4
5395,3519_1,17,500,0.85
5396,3520_1,17,400,0.4
5397,3520_0,17,500,0.25
5398,3521_0,17,400,0.4
5399,3521_1,17,1000,0.4
5400,3522_0,17,1000,0.4
5401,3522_1,17,700,1
5402,3523_0,17,700,0.1
5403,3523_1,17,500,0.25
5404,3524_1,17,800,0.7
5405,3524_0,17,500,0.7
5406,3525_0,17,400,1
5407,3525_1,17,700,0.55
5408,3526_1,17,1100,0.1
5409,3526_0,17,400,0.4
5410,3527_0,17,800,0.85
5411,3527_1,17,900,0.55
5412,3528_0,17,900,0.7
5413,3528_1,17,800,1
5414,3529_0,17,800,0.7
5415,3529_1,17,400,0.4
5416,3530_1,17,800,0.4
5417,3530_0,17,800,1
5418,3531_1,17,400,1
5419,3531_0,17,900,0.55
5420,3532_1,17,500,0.25
5421,3532_0,17,700,0.55
5422,3533_0,17,1100,0.1
5423,3533_1,17,800,0.85
5424,3534_1,17,700,0.1
5425,3534_0,17,300,0.85
5426,3535_0,17,500,0.85
5427,3535_1,17,700,0.4
5428,3536_0,17,600,0.7
5429,3536_1,17,500,0.7
5430,3537_0,17,700,1
5431,3537_1,17,600,0.7
5432,3538_1,17,700,0.55
5433,3538_0,17,800,0.4
5434,3539_1,18,500,0.1
5435,3539_0,18,800,0.7
5436,3540_0,18,400,0.55
5437,3540_1,18,600,0.85
5438,3541_0,18,800,0.55
5439,3541_1,18,600,0.55
5440,3542_0,18,700,0.1
5441,3542_1,18,800,0.55
5442,3543_1,18,1100,0.55
5443,3543_0,18,700,0.7
5444,3544_1,18,400,0.85
5445,3544_0,18,1100,0.7
5446,3545_1,18,800,1
